"nightuid","endDate","tagID","trapCoordinate","iButtonLabel","link"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R8983","F10","241","91af3328-dce9-48a0-a913-aa6d80db7744F10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10126","H6","226","91af3328-dce9-48a0-a913-aa6d80db7744H6"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10048","I3","285","91af3328-dce9-48a0-a913-aa6d80db7744I3"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10044","G8","519","91af3328-dce9-48a0-a913-aa6d80db7744G8"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9688","H4","270","91af3328-dce9-48a0-a913-aa6d80db7744H4"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9489","J10","262","91af3328-dce9-48a0-a913-aa6d80db7744J10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10046","G3","230","91af3328-dce9-48a0-a913-aa6d80db7744G3"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10128","J1","215","91af3328-dce9-48a0-a913-aa6d80db7744J1"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9497","E10","529","91af3328-dce9-48a0-a913-aa6d80db7744E10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9487","J2","276","91af3328-dce9-48a0-a913-aa6d80db7744J2"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R8739","F2","297","91af3328-dce9-48a0-a913-aa6d80db7744F2"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9692","J4","206","91af3328-dce9-48a0-a913-aa6d80db7744J4"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R7974","J7","259","91af3328-dce9-48a0-a913-aa6d80db7744J7"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10039","A10","251","91af3328-dce9-48a0-a913-aa6d80db7744A10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9486","G10","232","91af3328-dce9-48a0-a913-aa6d80db7744G10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10041","C10","208","91af3328-dce9-48a0-a913-aa6d80db7744C10"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.O027H120240830","H1","369","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H1"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10026","E9","315","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8E9"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.O027H920240830","H9","362","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H9"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.O027J1020240830","J10","343","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8J10"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9869","E3","517","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8E3"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9866","A5","336","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8A5"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.L9770","C10","392","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8C10"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.10005","G1","394","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8G1"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9867","B4","314","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8B4"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10003","E1","356","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8E1"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10002","D9","346","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8D9"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10001","B9","377","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8B9"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9960","I1","318","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8I1"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9779","B5","300","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8B5"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9774","A3","383","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8A3"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10007","G7","330","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8G7"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10008","H5","382","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H5"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9781","H4","386","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H4"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10000","D4","544","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8D4"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9876","I5","353","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8I5"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.O027F820240830","F8","351","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8F8"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9750","H8","301","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H8"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10004","H3","354","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8H3"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9788","F1","396","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8F1"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10025","D6","364","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8D6"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9763","E10","352","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8E10"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R9790","A2","372","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8A2"
"9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8","2024-08-30T17:00:00.000+0000","NEON.MAM.D05.R10006","G2","320","9ab283f8-003d-4fdd-8f8b-fe90f7b18ea8G2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10050","E3","378","a86ffcd6-518a-4eb2-8365-65551f3aa046E3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9786","I6","369","a86ffcd6-518a-4eb2-8365-65551f3aa046I6"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9773","B5","377","a86ffcd6-518a-4eb2-8365-65551f3aa046B5"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027H720240829","H7","321","a86ffcd6-518a-4eb2-8365-65551f3aa046H7"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9816","J10","370","a86ffcd6-518a-4eb2-8365-65551f3aa046J10"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.L9864","D6","384","a86ffcd6-518a-4eb2-8365-65551f3aa046D6"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.L9784","I3","555","a86ffcd6-518a-4eb2-8365-65551f3aa046I3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10056","A2","311","a86ffcd6-518a-4eb2-8365-65551f3aa046A2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027A720240829","A7","361","a86ffcd6-518a-4eb2-8365-65551f3aa046A7"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9114","H4","549","a86ffcd6-518a-4eb2-8365-65551f3aa046H4"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027B120240829","B1","347","a86ffcd6-518a-4eb2-8365-65551f3aa046B1"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9880","J8","348","a86ffcd6-518a-4eb2-8365-65551f3aa046J8"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9010","I8","355","a86ffcd6-518a-4eb2-8365-65551f3aa046I8"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9740","H2","352","a86ffcd6-518a-4eb2-8365-65551f3aa046H2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027H1020240829","H10","304","a86ffcd6-518a-4eb2-8365-65551f3aa046H10"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10052","C2","353","a86ffcd6-518a-4eb2-8365-65551f3aa046C2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9876","J5","318","a86ffcd6-518a-4eb2-8365-65551f3aa046J5"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027D120240829","D1","328","a86ffcd6-518a-4eb2-8365-65551f3aa046D1"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.L9770","F7","396","a86ffcd6-518a-4eb2-8365-65551f3aa046F7"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9869","B3","308","a86ffcd6-518a-4eb2-8365-65551f3aa046B3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9794","A8","398","a86ffcd6-518a-4eb2-8365-65551f3aa046A8"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10051","C3","358","a86ffcd6-518a-4eb2-8365-65551f3aa046C3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9771","A1","341","a86ffcd6-518a-4eb2-8365-65551f3aa046A1"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9961","F9","359","a86ffcd6-518a-4eb2-8365-65551f3aa046F9"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9768","G5","314","a86ffcd6-518a-4eb2-8365-65551f3aa046G5"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9964","G4","340","a86ffcd6-518a-4eb2-8365-65551f3aa046G4"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9868","B2","303","a86ffcd6-518a-4eb2-8365-65551f3aa046B2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9763","D10","357","a86ffcd6-518a-4eb2-8365-65551f3aa046D10"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9761","D8","301","a86ffcd6-518a-4eb2-8365-65551f3aa046D8"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9780","G1","312","a86ffcd6-518a-4eb2-8365-65551f3aa046G1"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10054","B9","517","a86ffcd6-518a-4eb2-8365-65551f3aa046B9"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9960","G2","376","a86ffcd6-518a-4eb2-8365-65551f3aa046G2"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9965","H3","382","a86ffcd6-518a-4eb2-8365-65551f3aa046H3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9774","A3","310","a86ffcd6-518a-4eb2-8365-65551f3aa046A3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027B820240829","B8","331","a86ffcd6-518a-4eb2-8365-65551f3aa046B8"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9815","H9","362","a86ffcd6-518a-4eb2-8365-65551f3aa046H9"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027G720240829","G7","325","a86ffcd6-518a-4eb2-8365-65551f3aa046G7"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9866","A10","556","a86ffcd6-518a-4eb2-8365-65551f3aa046A10"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9737","J6","390","a86ffcd6-518a-4eb2-8365-65551f3aa046J6"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9750","J9","329","a86ffcd6-518a-4eb2-8365-65551f3aa046J9"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.498764","I4","360","a86ffcd6-518a-4eb2-8365-65551f3aa046I4"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027I920240829","I9","319","a86ffcd6-518a-4eb2-8365-65551f3aa046I9"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9793","B6","393","a86ffcd6-518a-4eb2-8365-65551f3aa046B6"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R9963","F3","354","a86ffcd6-518a-4eb2-8365-65551f3aa046F3"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.R10053","B10","363","a86ffcd6-518a-4eb2-8365-65551f3aa046B10"
"a86ffcd6-518a-4eb2-8365-65551f3aa046","2024-08-29T17:00:00.000+0000","NEON.MAM.D05.O027C820240829","C8","531","a86ffcd6-518a-4eb2-8365-65551f3aa046C8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9785","E1","356","c97b9de8-18e8-482d-8115-a34fca29922eE1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.O027G820240828","G8","389","c97b9de8-18e8-482d-8115-a34fca29922eG8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9877","H8","388","c97b9de8-18e8-482d-8115-a34fca29922eH8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9869","H9","354","c97b9de8-18e8-482d-8115-a34fca29922eH9"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9862","D9","332","c97b9de8-18e8-482d-8115-a34fca29922eD9"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9773","B4","346","c97b9de8-18e8-482d-8115-a34fca29922eB4"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9879","I1","556","c97b9de8-18e8-482d-8115-a34fca29922eI1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9786","I6","385","c97b9de8-18e8-482d-8115-a34fca29922eI6"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9737","J3","396","c97b9de8-18e8-482d-8115-a34fca29922eJ3"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9868","B1","313","c97b9de8-18e8-482d-8115-a34fca29922eB1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9783","I5","301","c97b9de8-18e8-482d-8115-a34fca29922eI5"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9875","H5","364","c97b9de8-18e8-482d-8115-a34fca29922eH5"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9740","H1","344","c97b9de8-18e8-482d-8115-a34fca29922eH1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9867","A7","339","c97b9de8-18e8-482d-8115-a34fca29922eA7"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9343","E4","359","c97b9de8-18e8-482d-8115-a34fca29922eE4"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9792","G3","320","c97b9de8-18e8-482d-8115-a34fca29922eG3"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.L9860","G5","398","c97b9de8-18e8-482d-8115-a34fca29922eG5"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.O027J820240828","J8","351","c97b9de8-18e8-482d-8115-a34fca29922eJ8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9865","D2","328","c97b9de8-18e8-482d-8115-a34fca29922eD2"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9794","A8","315","c97b9de8-18e8-482d-8115-a34fca29922eA8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9861","F6","386","c97b9de8-18e8-482d-8115-a34fca29922eF6"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9739","F10","365","c97b9de8-18e8-482d-8115-a34fca29922eF10"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9772","C1","317","c97b9de8-18e8-482d-8115-a34fca29922eC1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9863","G9","368","c97b9de8-18e8-482d-8115-a34fca29922eG9"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.498764","I8","378","c97b9de8-18e8-482d-8115-a34fca29922eI8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.O027G720240828","G7","395","c97b9de8-18e8-482d-8115-a34fca29922eG7"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9878","J1","393","c97b9de8-18e8-482d-8115-a34fca29922eJ1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.L9870","H3","363","c97b9de8-18e8-482d-8115-a34fca29922eH3"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9787","H10","307","c97b9de8-18e8-482d-8115-a34fca29922eH10"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.L9864","D8","357","c97b9de8-18e8-482d-8115-a34fca29922eD8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9866","B8","327","c97b9de8-18e8-482d-8115-a34fca29922eB8"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9736","J7","316","c97b9de8-18e8-482d-8115-a34fca29922eJ7"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9793","B7","561","c97b9de8-18e8-482d-8115-a34fca29922eB7"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.O027I420240828","I4","394","c97b9de8-18e8-482d-8115-a34fca29922eI4"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9791","A5","370","c97b9de8-18e8-482d-8115-a34fca29922eA5"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9790","A1","392","c97b9de8-18e8-482d-8115-a34fca29922eA1"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9876","H4","373","c97b9de8-18e8-482d-8115-a34fca29922eH4"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9114","F5","323","c97b9de8-18e8-482d-8115-a34fca29922eF5"
"c97b9de8-18e8-482d-8115-a34fca29922e","2024-08-28T17:00:00.000+0000","NEON.MAM.D05.R9880","J9","349","c97b9de8-18e8-482d-8115-a34fca29922eJ9"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9762","A1","137","256358aa-448e-4b75-a3a2-2af5a6bf1525A1"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.L9784","J1","118","256358aa-448e-4b75-a3a2-2af5a6bf1525J1"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9752","I2","550","256358aa-448e-4b75-a3a2-2af5a6bf1525I2"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9651","I5","114","256358aa-448e-4b75-a3a2-2af5a6bf1525I5"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9734","H10","129","256358aa-448e-4b75-a3a2-2af5a6bf1525H10"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9774","A2","196","256358aa-448e-4b75-a3a2-2af5a6bf1525A2"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9751","D8","183","256358aa-448e-4b75-a3a2-2af5a6bf1525D8"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.498764","H3","538","256358aa-448e-4b75-a3a2-2af5a6bf1525H3"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.L9770","D9","153","256358aa-448e-4b75-a3a2-2af5a6bf1525D9"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9760","H1","185","256358aa-448e-4b75-a3a2-2af5a6bf1525H1"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9750","H8","197","256358aa-448e-4b75-a3a2-2af5a6bf1525H8"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9786","J10","136","256358aa-448e-4b75-a3a2-2af5a6bf1525J10"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9753","I9","507","256358aa-448e-4b75-a3a2-2af5a6bf1525I9"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9787","F8","161","256358aa-448e-4b75-a3a2-2af5a6bf1525F8"
"256358aa-448e-4b75-a3a2-2af5a6bf1525","2024-08-03T17:00:00.000+0000","NEON.MAM.D05.R9785","F1","121","256358aa-448e-4b75-a3a2-2af5a6bf1525F1"
